id,text,user_id,user_name,created_at,likes,reply_to_id,reply_to_text
5076819907447200,#张杰应公开回应素人电话号事件# 张杰工作室已回应：【自当天起】一直在积极联系机主，今晚才有初步进展，正在协商解决方案，并在取得进展后的第一时间发致歉声明 ,6455790201,1杯低糖的Latte,Mon Sep 09 22:20:51 +0800 2024,65,,
5076819794200668,【自当天起，我们一直在积极联系机主，希望有机会能够直接致歉，并于今晚获得了初步进展】,7576941440,和小杰热恋ing,Mon Sep 09 22:20:24 +0800 2024,59,,
5076820020694998,划重点：自当天起，我们一直在积极联系机主，希望有机会能够直接致歉，并于今晚获得了初步进展，目前正在协商解决方案。,5312815010,不太甜的小糖豆,Mon Sep 09 22:21:18 +0800 2024,68,,
5076820022004983,自9月6日当天 已积极联系处理,6095979267,星星-肖兔子的猪猪啵,Mon Sep 09 22:21:19 +0800 2024,62,,
5076762255431976,两天了，哪里有素人出来说收到骚扰了,7226698855,柚柚柚柚柚柚子x,Mon Sep 09 18:31:46 +0800 2024,68,,
5076759242608969,公众人物应该谨慎发言，公众博主不用吗？“后续有消息称，很多人拨打这个电话，导致原手机号主被迫关机。” 请问哪里来的后续消息，有人证实吗？有任何人联系到原手机号主了吗？ 张杰粉丝从头到尾只是呼吁不要打扰任何人，而各位帮助“素人”的方式就是一次又一次传播他人个人隐私并且把人送上热搜吗？,2301946402,小杰永远,Mon Sep 09 18:19:48 +0800 2024,66,,
5076821072413644,划重点：“自当天起，我们一直在积极联系机主”！,5995907875,-行星照亮北斗_,Mon Sep 09 22:25:29 +0800 2024,63,,
5076819829329402,【自当天起】，一直在积极联系机主，希望有机会能够直接致歉，并于今晚获得了初步进展，目前正在协商解决方案。 ,7412946453,那就和你见一面,Mon Sep 09 22:20:33 +0800 2024,50,,
5076819992905825,工作室已经回应了，划重点：当天就在积极联系 今晚有了初步进展 并在协商解决方案 ！请勿二次传播二次打扰📣,5364226652,做你只吃糖的小粉丝,Mon Sep 09 22:21:12 +0800 2024,51,,
5076754786159713,我也想知道，后续被打到关机素人电话有证实吗,5864138780,别吵啦c,Mon Sep 09 18:02:05 +0800 2024,66,,
5076821030470453,事发后一直积极联系，有了初步进展后告知大众。并不希望扩大对素人的影响所以一直在尽可能降低互联网扩散以期最大程度减少对方困扰。希望广大网友出于相同的目的不再无端造谣、二次传播。,5092374072,喜欢得到的,Mon Sep 09 22:25:18 +0800 2024,55,,
5076762358977238,机主告诉你了？你得到“被迫关机”的证实了？一张嘴就靠编 新闻五要素你是一点不符合啊,6359340676,AKA-乐坛清道夫,Mon Sep 09 18:32:11 +0800 2024,40,,
5076821305726996,注意，是当天起就已经关注并着手解决,5736502151,装满星星的口袋Z,Mon Sep 09 22:26:25 +0800 2024,39,,
5076820732675876,划重点：当天就在积极联系 今晚有了初步进展 并在协商解决方案,7897463872,蕾拉19821220,Mon Sep 09 22:24:08 +0800 2024,38,,
5076821726988775,划重点：自当天起，我们一直在积极联系机主,7295863433,星星枕在怀里,Mon Sep 09 22:28:05 +0800 2024,41,,
5076760619911137,我吃🍉也是有要求的好吧，刷几天了也没看到素人发言维权，倒是无良yxh一直在传播,5737010482,小张贼嚣张Y,Mon Sep 09 18:25:16 +0800 2024,41,,
5076821751890833,张杰粉丝坚决抵制私生和骚扰行为，从始至终禁止传播“号码”；张杰及其工作室也在事情发生的当天积极联系了机主但直至今晚才有了进展，并非不想回应或逃避责任。现张杰工作室也已作出回应，希望大家不要再传播号码或打扰机主,6498142758,1bbbbbb_,Mon Sep 09 22:28:11 +0800 2024,40,,
5076821853079738,避免二次传播造成伤害，自9月6日当天，私下 已积极联系处理 ，目前取得初步进展，所以请广大yxh不要再传播了，谢谢,6029594894,讨厌夏天_喜欢冬天,Mon Sep 09 22:28:35 +0800 2024,40,,
5076820577224476,滴,6421211434,呀敬王,Mon Sep 09 22:23:31 +0800 2024,34,,
5076821648082352,重点：【自当天起，我们一直在积极联系机主，希望有机会能够直接致歉，并于今晚获得了初步进展，目前正在协商解决方案】,5268198057,ZJ陪我走過流年,Mon Sep 09 22:27:46 +0800 2024,36,,
5076821827649771,📢事后一直积极联系  想尽可能降低互联网扩散   以最大程度减少对方困扰。希望广大网友出于相同的目的不再无端造谣、二次传播。,6156196359,Jia多宝布鲁吖,Mon Sep 09 22:28:28 +0800 2024,35,,
5076763172406608,不是 有素人证实自己被打扰了吗烙铁[好运连连]到底是谁在传播啊 你这号码都打出来了[好运连连],5949090732,对你发呆想法奇怪oO,Mon Sep 09 18:35:25 +0800 2024,31,,
5076761929583451,不用证据，纯栽赃陷害啊,5517791066,风吹过衣裳,Mon Sep 09 18:30:28 +0800 2024,31,,
5076761672418502,啥消息称啊？谁给你说的？还是你趴床底听到的？,7826383881,呆呆杰的呆呆毛,Mon Sep 09 18:29:27 +0800 2024,25,,
5076761169103524,挺搞笑你们，本来事件都弱化了，你们硬是又搞得人尽皆知，这下更多人知道一个号码了，打扰更多了，素人谢谢你嘞,7203442989,随便是但都得啦,Mon Sep 09 18:27:27 +0800 2024,30,,
5076820543672753,新闻传播的真实性您有做到吗？您方有得到张杰方证实确有此事吗？或者您方已联系了号主得到证实？,5749524673,浩想吃蛋挞816,Mon Sep 09 22:23:23 +0800 2024,21,,
5076822306325507,划重点：【自当天即6号起】一直在积极联系机主，今晚有了初步进展，目前正在协商解决措施,5666628012,半透明的小Angel,Mon Sep 09 22:30:23 +0800 2024,26,,
5076822108406623,【张杰工作室已联系机主并协商解决方案】，有失误就道歉，有问题就解决！ 也请有意带节奏的yxh们和浑水摸鱼的路人适可而止！不要再造谣莫须有扩大对机主的影响！,5666069751,沪上小狗,Mon Sep 09 22:29:36 +0800 2024,26,,
